date,time,ax,ay,az,temp,hum,gas,heart,ir,flame,status
2025-10-29,21:01:37,-1980,11808,-11600,29.20,75.30,1119,51.00,1,1,UNSAFE
2025-10-29,21:01:38,-1884,11676,-12380,29.20,75.30,1127,132.00,1,1,UNSAFE
2025-10-29,21:01:39,-1824,11688,-12260,29.20,75.30,1109,132.00,1,1,UNSAFE
2025-10-29,21:01:40,-1744,11736,-12288,29.20,75.30,1105,132.00,1,1,UNSAFE
2025-10-29,21:01:41,-1760,11672,-12312,29.20,75.20,1101,99.00,1,1,SAFE
2025-10-29,21:01:42,4936,10360,-11752,29.20,75.20,1093,82.00,1,1,SAFE
2025-10-29,21:01:43,-3152,14876,-7712,29.20,75.30,1132,51.00,1,1,UNSAFE
2025-10-29,21:01:44,-1812,12028,-11848,29.20,75.30,1133,97.00,1,1,SAFE
2025-10-29,21:01:45,-1840,12124,-11908,29.20,75.20,1118,98.00,1,1,SAFE
2025-10-29,21:01:46,-1820,11896,-12048,29.20,75.20,1133,99.00,1,1,SAFE
2025-10-29,21:01:47,-1688,11908,-11960,29.20,75.30,1118,99.00,1,1,SAFE
2025-10-29,21:01:48,-1904,11904,-12008,29.20,75.30,1115,99.00,1,1,SAFE
2025-10-29,21:01:49,-1772,11980,-12004,29.10,75.30,1142,99.00,1,1,SAFE
2025-10-29,21:01:50,-1804,11976,-11924,29.10,75.30,1111,99.00,1,1,SAFE
2025-10-29,21:01:51,-1804,11880,-11996,29.10,75.30,1110,99.00,1,1,SAFE
2025-10-29,21:01:52,-1824,11824,-12048,29.10,75.30,1046,98.00,1,1,SAFE
2025-10-29,21:01:53,-1808,11944,-12076,29.10,75.30,1115,98.00,1,1,SAFE
2025-10-29,21:01:54,-1704,11888,-12060,29.10,75.30,1119,98.00,1,1,SAFE
2025-10-29,21:01:55,-1752,11880,-12072,29.10,75.30,1122,98.00,1,1,SAFE
2025-10-29,21:01:56,-1872,12016,-12036,29.10,75.30,1134,99.00,1,1,SAFE
2025-10-29,21:01:57,-1788,11816,-12088,29.10,75.30,1122,98.00,1,1,SAFE
2025-10-29,21:01:58,-1812,11932,-12076,29.10,75.30,1131,99.00,1,1,SAFE
2025-10-29,21:01:59,-1764,11832,-12032,29.10,75.30,1126,98.00,1,1,SAFE
2025-10-29,21:02:00,-1820,11896,-12072,29.10,75.30,1054,98.00,1,1,SAFE
2025-10-29,21:02:01,-1828,11940,-12052,29.10,75.20,1133,98.00,1,1,SAFE
2025-10-29,21:02:02,-1820,11948,-12044,29.10,75.20,1138,102.00,1,1,SAFE
2025-10-29,21:02:03,-1692,11928,-12140,29.10,75.20,1127,98.00,1,1,SAFE
2025-10-29,21:02:04,-1664,11868,-12100,29.10,75.20,1125,98.00,1,1,SAFE
2025-10-29,21:02:05,-1808,11852,-12140,29.10,75.20,1145,98.00,1,1,SAFE
2025-10-29,21:02:06,-1784,11816,-12088,29.10,75.20,1134,98.00,1,1,SAFE
2025-10-29,21:02:07,-1852,11792,-12092,29.10,75.20,1134,98.00,1,1,SAFE
2025-10-29,21:02:08,-1856,11972,-12084,29.10,75.20,1120,99.00,1,1,SAFE
2025-10-29,21:02:09,-1800,11928,-12136,29.10,75.20,1131,99.00,1,1,SAFE
2025-10-29,21:02:10,-1780,11896,-12036,29.10,75.20,1130,98.00,1,1,SAFE
2025-10-29,21:02:11,-1812,11884,-12036,29.10,75.20,1123,97.00,1,1,SAFE
2025-10-29,21:02:12,-1820,11820,-12084,29.10,75.20,1104,99.00,1,1,SAFE
2025-10-29,21:02:13,-1760,11964,-12008,29.10,75.30,1105,98.00,1,1,SAFE
2025-10-29,21:02:14,-1708,11892,-12156,29.10,75.30,1114,98.00,1,1,SAFE
2025-10-29,21:02:15,-1840,11828,-12176,29.00,75.20,1123,99.00,1,1,SAFE
2025-10-29,21:02:16,-1852,11876,-11972,29.00,75.20,1090,99.00,1,1,SAFE
2025-10-29,21:02:17,-1776,11812,-12040,29.10,75.20,1110,98.00,1,1,SAFE
2025-10-29,21:02:18,-1816,11856,-12180,29.10,75.20,1109,98.00,1,1,SAFE
2025-10-29,21:02:19,-1776,11776,-12180,29.00,75.30,1135,99.00,1,1,SAFE
2025-10-29,21:02:20,-1772,11920,-12112,29.00,75.30,1123,99.00,1,1,SAFE
2025-10-29,21:02:21,-1712,11828,-12088,29.10,75.30,1119,98.00,1,1,SAFE
2025-10-29,21:02:22,-1760,11844,-12304,29.10,75.30,1125,100.00,1,1,SAFE
2025-10-29,21:02:23,-1804,11912,-12212,29.10,75.30,1118,98.00,1,1,SAFE
2025-10-29,21:02:24,-1748,11868,-12232,29.10,75.30,1088,99.00,1,1,SAFE
2025-10-29,21:02:25,-1720,11888,-12176,29.10,75.30,1123,98.00,1,1,SAFE
2025-10-29,21:02:26,-1756,11808,-12160,29.10,75.30,1121,98.00,1,1,SAFE
2025-11-05,17:37:31,-15380,-1812,-1308,30.00,66.00,1648,99.00,1,1,SAFE
2025-11-05,17:37:31,-15404,-1932,-1276,30.00,66.00,1642,99.00,1,1,SAFE
2025-11-05,17:37:31,-15332,-1776,-1212,30.00,65.90,1643,98.00,1,1,SAFE
2025-11-05,17:37:32,-15260,-1908,-1164,30.00,65.90,1645,99.00,1,1,SAFE
2025-11-05,17:37:33,-15372,-1920,-1236,29.90,65.90,1643,98.00,1,1,SAFE
2025-11-05,17:37:34,-15360,-1872,-1396,29.90,65.90,1647,99.00,1,1,SAFE
2025-11-05,17:37:35,-15364,-1880,-1256,30.00,65.90,1633,98.00,1,1,SAFE
2025-11-05,17:37:36,-15328,-1848,-1312,30.00,65.90,1643,99.00,1,1,SAFE
2025-11-05,17:37:37,-15308,-1876,-1228,30.00,65.90,1647,98.00,1,1,SAFE
2025-11-05,17:37:38,-15356,-1840,-1304,30.00,65.90,1648,99.00,1,1,SAFE
2025-11-06,00:25:30,3336,8872,-14512,29.60,69.80,4095,100.00,0,1,UNSAFE
2025-11-06,00:25:30,3484,9060,-14436,29.60,69.80,4095,100.00,0,1,UNSAFE
2025-11-06,00:25:30,3420,8924,-14452,29.40,70.20,4095,100.00,0,1,UNSAFE
2025-11-06,00:25:31,3484,8984,-14448,29.40,70.20,4095,100.00,0,1,UNSAFE
2025-11-06,00:25:32,3368,9012,-14652,29.40,70.20,4095,100.00,0,1,UNSAFE
2025-11-06,00:25:33,3504,9068,-14468,29.40,70.20,4095,100.00,0,1,UNSAFE
2025-11-06,00:25:34,3256,7112,-15648,29.40,70.20,4095,100.00,0,1,UNSAFE
2025-11-06,00:25:35,3212,8320,-14936,29.40,70.20,4095,101.00,0,1,UNSAFE
2025-11-06,00:25:36,3296,8312,-15040,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:37,3504,7896,-15068,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:38,4316,15664,-8964,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:39,4172,12032,-9336,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:40,4004,13724,-10832,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:41,3912,13632,-10408,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:42,4116,12876,-10060,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:43,4564,8088,-6664,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:44,3664,12176,-11968,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:45,224,7476,-23596,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:46,3136,9436,-14196,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:47,3092,9000,-14640,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:48,3060,8792,-14916,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:49,3012,8612,-14964,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:50,3004,8444,-14936,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:51,3000,8400,-15020,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:52,2940,8200,-15132,29.40,70.20,4095,102.00,1,1,UNSAFE
2025-11-06,00:25:53,3016,8276,-15172,29.40,70.20,4095,102.00,1,1,UNSAFE
2025-11-06,00:25:54,2924,8196,-15124,29.40,70.20,4095,102.00,1,1,UNSAFE
2025-11-06,00:25:55,2876,8092,-15204,29.40,70.20,4095,102.00,1,1,UNSAFE
2025-11-06,00:25:56,2924,8076,-15312,29.40,70.20,4095,102.00,1,1,UNSAFE
2025-11-06,00:25:57,2932,8040,-15360,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:25:58,2844,8004,-15288,29.40,70.10,4095,102.00,1,1,UNSAFE
2025-11-06,00:25:59,2880,7988,-15236,29.40,70.10,4095,102.00,1,1,UNSAFE
2025-11-06,00:26:00,2784,7876,-15308,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:01,2800,7836,-15324,29.40,70.20,4049,102.00,1,1,UNSAFE
2025-11-06,00:26:02,2800,7816,-15192,29.40,70.10,4095,102.00,1,1,UNSAFE
2025-11-06,00:26:03,2876,7864,-15328,29.40,70.10,4095,103.00,1,1,UNSAFE
2025-11-06,00:26:05,2892,7884,-15420,29.40,70.10,4095,103.00,1,1,UNSAFE
2025-11-06,00:26:06,2936,7648,-15440,29.40,70.10,4095,102.00,1,1,UNSAFE
2025-11-06,00:26:07,2904,7744,-15440,29.40,70.10,4095,102.00,1,1,UNSAFE
2025-11-06,00:26:08,2676,7788,-15412,29.40,70.10,4095,102.00,1,1,UNSAFE
2025-11-06,00:26:09,2816,7680,-15424,29.40,70.10,4095,102.00,1,1,UNSAFE
2025-11-06,00:26:10,2772,7532,-15504,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:11,2832,7628,-15416,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:12,2812,7704,-15524,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:13,2852,7700,-15532,29.40,70.00,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:14,2860,7624,-15436,29.40,70.00,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:15,2844,7560,-15420,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:16,2736,7612,-15452,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:17,2800,7536,-15644,29.40,70.00,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:18,2848,7644,-15564,29.40,70.00,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:19,2764,7660,-15532,29.40,70.00,4095,100.00,1,1,UNSAFE
2025-11-06,00:26:20,2860,7652,-15488,29.40,70.00,4095,100.00,1,1,UNSAFE
2025-11-06,00:26:21,2792,7632,-15436,29.40,70.10,4095,100.00,1,1,UNSAFE
2025-11-06,00:26:22,2772,7584,-15548,29.40,70.10,4095,100.00,1,1,UNSAFE
2025-11-06,00:26:23,2740,7576,-15648,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:24,2792,7480,-15488,29.40,70.10,4095,100.00,1,1,UNSAFE
2025-11-06,00:26:25,2752,7476,-15592,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:26,2724,7616,-15556,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:27,2720,7532,-15536,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:28,2864,7596,-15504,29.40,70.10,4095,100.00,1,1,UNSAFE
2025-11-06,00:26:29,2700,7504,-15512,29.30,70.10,4095,100.00,1,1,UNSAFE
2025-11-06,00:26:30,2816,7556,-15564,29.30,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:31,2756,7484,-15536,29.30,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:32,2772,7204,-15628,29.30,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:33,2784,7172,-15616,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:34,2788,7096,-15740,29.40,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:35,2756,7248,-15696,29.30,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:36,2704,7180,-15812,29.30,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:37,2728,7144,-15812,29.30,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:38,2756,7216,-15744,29.30,70.10,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:39,2776,7068,-15704,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:40,2688,7180,-15828,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:41,2760,7172,-15648,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:42,2760,7112,-15748,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:43,2712,7200,-15800,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:44,2612,7144,-15832,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:45,2748,7152,-15740,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:46,2660,7068,-15768,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:47,2788,7056,-15684,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:48,2700,7120,-15800,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:49,2692,7208,-15708,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:50,2784,7196,-15904,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:51,2680,7036,-15800,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:52,2712,7084,-15752,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:53,2780,7216,-15720,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:54,2852,7092,-15700,29.40,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:55,2668,7200,-15760,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:56,2628,7124,-15816,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:57,2692,7064,-15800,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:58,2680,7112,-15676,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:26:59,2668,7080,-15792,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:00,2620,7164,-15660,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:01,2652,7092,-15716,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:02,2776,7132,-15844,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:03,2760,7168,-15800,29.30,70.20,4095,102.00,1,1,UNSAFE
2025-11-06,00:27:04,2764,7128,-15676,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:05,2676,7084,-15764,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:06,2692,7128,-15808,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:07,2708,7072,-15816,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:08,2704,7200,-15832,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:09,2760,7136,-15832,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:10,2716,7072,-15860,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:11,2672,6980,-15832,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:12,2660,7080,-15820,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:13,2752,6976,-15816,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:14,2600,7032,-15652,29.30,70.20,4046,101.00,1,1,UNSAFE
2025-11-06,00:27:15,2688,7080,-15912,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:16,2748,7008,-15756,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:17,2640,7044,-15996,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:18,2684,7060,-15776,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:19,2624,7092,-15872,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:20,2648,7040,-15764,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:21,2744,7012,-15892,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:22,2700,7124,-15868,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:23,2724,7040,-15844,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:24,2680,6920,-15880,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:25,2700,7000,-15836,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:26,2732,7128,-15920,29.30,70.30,4095,100.00,1,1,UNSAFE
2025-11-06,00:27:27,2660,7032,-15788,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:28,2756,6912,-15792,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:29,2744,7056,-15812,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:30,2772,7012,-15888,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:31,2708,6936,-15932,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:32,2712,6912,-15932,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:33,2756,6944,-15892,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:34,2664,6948,-15896,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:35,2688,7052,-15800,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:36,2612,7004,-15744,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:37,2732,6880,-15972,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:38,2628,6904,-15868,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:39,2700,6984,-15780,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:40,2648,7064,-15920,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:41,2684,7004,-15716,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:42,2756,7004,-15788,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:43,2656,6996,-15860,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:44,2556,7056,-15852,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:45,2560,7016,-15928,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:46,2600,7096,-15888,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:47,2768,7056,-15816,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:48,2628,6964,-15868,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:49,2628,6848,-15924,29.20,70.40,4082,101.00,1,1,UNSAFE
2025-11-06,00:27:50,2656,6964,-15700,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:51,2780,6948,-15860,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:52,2780,6996,-15928,29.20,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:53,2676,6916,-16048,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:54,2644,6860,-15880,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:55,2604,6832,-15828,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:56,2724,6756,-15968,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:57,2652,6884,-15980,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:58,2612,6864,-15912,29.30,70.40,4095,101.00,1,1,UNSAFE
2025-11-06,00:27:59,2620,6868,-15948,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:00,2668,6764,-15892,29.20,70.30,4095,99.00,1,1,UNSAFE
2025-11-06,00:28:01,2720,6804,-15956,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:02,2632,6892,-15940,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:03,2648,6816,-15836,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:04,2632,6868,-15968,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:05,2596,6760,-15920,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:06,2692,6840,-15940,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:07,2620,6796,-15836,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:08,2648,6752,-15848,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:09,2708,6700,-15848,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:10,2580,6868,-15900,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:11,2668,6860,-16000,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:12,2648,6876,-15904,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:13,2672,6816,-15904,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:14,2700,6888,-16036,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:15,2704,6916,-15876,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:16,2752,6876,-15828,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:17,2668,6872,-15844,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:18,2636,6848,-15876,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:19,2688,6820,-15788,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:20,2644,6768,-15768,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:21,2728,6820,-15912,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:22,2692,6868,-16000,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:23,2568,6800,-15820,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:24,2688,6824,-15952,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:25,2660,6912,-15828,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:26,2652,6784,-15892,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:27,2684,6760,-15920,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:28,2716,6908,-15940,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:29,2696,6832,-15828,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:30,2660,6732,-15888,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:31,2732,6856,-15824,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:32,2680,6820,-15856,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:33,2632,6720,-15972,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:34,2672,6772,-15936,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:35,2680,6780,-15912,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:36,2652,6856,-15836,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:37,2680,6756,-15852,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:38,2620,6828,-16004,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:39,2700,6796,-15964,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:40,2504,6760,-15960,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:41,2588,6756,-15904,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:42,2568,6752,-15892,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:43,2652,6868,-15880,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:44,2624,6836,-16040,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:45,2640,6868,-15848,29.20,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:46,2696,6908,-15780,29.20,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:47,2684,6676,-15800,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:48,2556,6860,-15892,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:49,2736,6840,-15780,29.30,70.20,4095,100.00,1,1,UNSAFE
2025-11-06,00:28:50,2672,6748,-15928,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:51,2580,6868,-15940,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:52,2612,6876,-16004,29.30,70.20,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:53,2676,6840,-15980,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:54,2756,6852,-15920,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:55,2664,6820,-15992,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:56,2628,6772,-15992,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:57,2640,6808,-15920,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:58,2612,6796,-16040,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:28:59,2604,6844,-15940,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:00,2644,6804,-16020,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:01,2724,6772,-15916,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:02,2680,6864,-15924,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:03,2516,6812,-15900,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:04,2692,6740,-15960,29.20,70.30,4093,101.00,1,1,UNSAFE
2025-11-06,00:29:05,2680,6960,-15996,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:06,2660,6784,-15828,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:07,2568,6808,-15880,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:08,2584,6744,-16124,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:09,2728,6688,-15904,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:10,2572,6816,-15900,29.30,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:11,2632,6760,-15972,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:12,2688,6728,-15924,29.20,70.30,4095,101.00,1,1,UNSAFE
2025-11-06,00:29:13,2640,6856,-16000,29.20,70.30,4095,101.00,1,1,UNSAFE
